time,marker_marker_hip_r_x,marker_marker_hip_r_y,marker_marker_hip_r_z,marker_marker_hip_l_x,marker_marker_hip_l_y,marker_marker_hip_l_z,marker_marker_shoulder_r_x,marker_marker_shoulder_r_y,marker_marker_shoulder_r_z,marker_marker_shoulder_l_x,marker_marker_shoulder_l_y,marker_marker_shoulder_l_z,marker_marker_knee_r_x,marker_marker_knee_r_y,marker_marker_knee_r_z,marker_marker_ankle_r_x,marker_marker_ankle_r_y,marker_marker_ankle_r_z,marker_marker_heel_r_x,marker_marker_heel_r_y,marker_marker_heel_r_z,marker_marker_toe_r_x,marker_marker_toe_r_y,marker_marker_toe_r_z,marker_marker_knee_l_x,marker_marker_knee_l_y,marker_marker_knee_l_z,marker_marker_ankle_l_x,marker_marker_ankle_l_y,marker_marker_ankle_l_z,marker_marker_heel_l_x,marker_marker_heel_l_y,marker_marker_heel_l_z,marker_marker_toe_l_x,marker_marker_toe_l_y,marker_marker_toe_l_z
3.55,4.2811475,0.95620066,0.031666666,4.2811475,0.95620066,-0.031666666,4.3121142,1.5684587,0.05277778,4.3121142,1.5684587,-0.05277778,4.355596,0.55442464,0.02111111,4.009086,0.23065868,0.02111111,3.9115818,0.27366176,0.015833333,4.022831,0.056842968,0.015833333,4.3536243,0.55399454,-0.02111111,4.3037524,0.08540282,-0.02111111,4.215108,0.025294911,-0.015833333,4.458344,0.040225606,-0.015833333
3.56,4.2931323,0.95732975,0.031666666,4.2931323,0.95732975,-0.031666666,4.324384,1.5695733,0.05277778,4.324384,1.5695733,-0.05277778,4.3785105,0.55811596,0.02111111,4.0323625,0.23424202,0.02111111,3.9341366,0.275935,0.015833333,4.050273,0.06169437,0.015833333,4.3579464,0.55354744,-0.02111111,4.304625,0.085495025,-0.02111111,4.215709,0.025811143,-0.015833333,4.458996,0.03989537,-0.015833333
3.57,4.3051147,0.9585663,0.031666666,4.3051147,0.9585663,-0.031666666,4.3367057,1.5707924,0.05277778,4.3367057,1.5707924,-0.05277778,4.4003167,0.5619074,0.02111111,4.056941,0.23527345,0.02111111,3.9576066,0.27464274,0.015833333,4.080937,0.06446111,0.015833333,4.3620925,0.55331874,-0.02111111,4.3056993,0.085807145,-0.02111111,4.2164526,0.026622254,-0.015833333,4.4598117,0.039394513,-0.015833333
3.58,4.317096,0.959882,0.031666666,4.317096,0.959882,-0.031666666,4.3490534,1.5720892,0.05277778,4.3490534,1.5720892,-0.05277778,4.420937,0.5656704,0.02111111,4.08291,0.23355359,0.02111111,3.9822056,0.26965553,0.015833333,4.114499,0.06499688,0.015833333,4.366252,0.55331814,-0.02111111,4.306944,0.08635542,-0.02111111,4.2173195,0.027736068,-0.015833333,4.4607596,0.038854055,-0.015833333
3.59,4.3290753,0.9612192,0.031666666,4.3290753,0.9612192,-0.031666666,4.361431,1.5734054,0.05277778,4.361431,1.5734054,-0.05277778,4.4405684,0.56933475,0.02111111,4.110219,0.22952059,0.02111111,4.0080156,0.2615104,0.015833333,4.150611,0.06389135,0.015833333,4.370517,0.55349886,-0.02111111,4.308269,0.087105125,-0.02111111,4.2182693,0.029055737,-0.015833333,4.4617796,0.038523808,-0.015833333
3.5999999999999996,4.3410535,0.96253526,0.031666666,4.3410535,0.96253526,-0.031666666,4.373833,1.5746989,0.05277778,4.373833,1.5746989,-0.05277778,4.4592505,0.5728147,0.02111111,4.1388245,0.22347775,0.02111111,4.035095,0.2504966,0.015833333,4.189184,0.061702028,0.015833333,4.3748546,0.5538074,-0.02111111,4.3096333,0.088005215,-0.02111111,4.2192755,0.030510616,-0.015833333,4.462841,0.038422763,-0.015833333
3.61,4.353028,0.9637819,0.031666666,4.353028,0.9637819,-0.031666666,4.3863015,1.5759189,0.05277778,4.3863015,1.5759189,-0.05277778,4.4771843,0.5760857,0.02111111,4.1688323,0.21583739,0.02111111,4.063747,0.23733534,0.015833333,4.2294545,0.05865185,0.015833333,4.3792915,0.5541949,-0.02111111,4.3110847,0.08900362,-0.02111111,4.2203736,0.03206508,-0.015833333,4.4639845,0.038433846,-0.015833333
3.62,4.3649964,0.96491367,0.031666666,4.3649964,0.96491367,-0.031666666,4.3988748,1.5770175,0.05277778,4.3988748,1.5770175,-0.05277778,4.4945254,0.5791254,0.02111111,4.200259,0.2070466,0.02111111,4.0940914,0.22265413,0.015833333,4.2710257,0.055080056,0.015833333,4.3838534,0.55461365,-0.02111111,4.3126593,0.090051025,-0.02111111,4.2215924,0.03367888,-0.015833333,4.4652395,0.038474396,-0.015833333
3.63,4.3769593,0.9658975,0.031666666,4.3769593,0.9658975,-0.031666666,4.4115524,1.5779613,0.05277778,4.4115524,1.5779613,-0.05277778,4.511276,0.58187675,0.02111111,4.2330146,0.19744247,0.02111111,4.1260777,0.206739,0.015833333,4.313956,0.051534474,0.015833333,4.3884935,0.55502003,-0.02111111,4.314342,0.09110126,-0.02111111,4.2229204,0.03530179,-0.015833333,4.4665933,0.038499527,-0.015833333
3.6399999999999997,4.3889136,0.9667001,0.031666666,4.3889136,0.9667001,-0.031666666,4.4243913,1.5787132,0.05277778,4.4243913,1.5787132,-0.05277778,4.527566,0.5843371,0.02111111,4.2671165,0.18740115,0.02111111,4.1597958,0.19017494,0.015833333,4.357828,0.04815407,0.015833333,4.3933015,0.5553836,-0.02111111,4.3161697,0.092126936,-0.02111111,4.2243915,0.036911145,-0.015833333,4.4680805,0.0384871,-0.015833333
3.65,4.400857,0.96730393,0.031666666,4.400857,0.96730393,-0.031666666,4.437423,1.5792531,0.05277778,4.437423,1.5792531,-0.05277778,4.543421,0.58648396,0.02111111,4.3026114,0.17715538,0.02111111,4.1953144,0.17342289,0.015833333,4.40227,0.04475239,0.015833333,4.398316,0.5556809,-0.02111111,4.3181505,0.093106866,-0.02111111,4.226014,0.038485873,-0.015833333,4.469708,0.03842656,-0.015833333
3.66,4.41279,0.9676917,0.031666666,4.41279,0.9676917,-0.031666666,4.4506536,1.579562,0.05277778,4.4506536,1.579562,-0.05277778,4.558869,0.58829814,0.02111111,4.339332,0.1670526,0.02111111,4.2324557,0.15684357,0.015833333,4.4472275,0.04169204,0.015833333,4.403518,0.55588436,-0.02111111,4.320268,0.09401497,-0.02111111,4.2277784,0.03999211,-0.015833333,4.4714665,0.03831706,-0.015833333
3.67,4.42471,0.96785605,0.031666666,4.42471,0.96785605,-0.031666666,4.464096,1.5796301,0.05277778,4.464096,1.5796301,-0.05277778,4.5738316,0.58972883,0.02111111,4.3770895,0.15730986,0.02111111,4.2710567,0.14047375,0.015833333,4.4929085,0.039634034,0.015833333,4.4089336,0.5559783,-0.02111111,4.3225136,0.09484032,-0.02111111,4.2296753,0.04141842,-0.015833333,4.4733477,0.038162094,-0.015833333
3.6799999999999997,4.4366183,0.9677951,0.031666666,4.4366183,0.9677951,-0.031666666,4.477761,1.5794536,0.05277778,4.477761,1.5794536,-0.05277778,4.588233,0.5907301,0.02111111,4.4157114,0.14811441,0.02111111,4.311014,0.12436465,0.015833333,4.5393453,0.039207444,0.015833333,4.4145913,0.55595136,-0.02111111,4.3248763,0.095577925,-0.02111111,4.2316947,0.042760648,-0.015833333,4.4753413,0.037967935,-0.015833333
3.69,4.448513,0.9675275,0.031666666,4.448513,0.9675275,-0.031666666,4.4916615,1.5790478,0.05277778,4.4916615,1.5790478,-0.05277778,4.6019487,0.5912565,0.02111111,4.455356,0.1395109,0.02111111,4.35244,0.10896725,0.015833333,4.586009,0.03945277,0.015833333,4.420525,0.555812,-0.02111111,4.327362,0.09624168,-0.02111111,4.2338386,0.0440399,-0.015833333,4.477451,0.037735082,-0.015833333
3.7,4.460397,0.9670677,0.031666666,4.460397,0.9670677,-0.031666666,4.505767,1.5784272,0.05277778,4.505767,1.5784272,-0.05277778,4.6147137,0.5911976,0.02111111,4.4958696,0.13161293,0.02111111,4.395274,0.09413783,0.015833333,4.6331367,0.04114744,0.015833333,4.42672,0.55556226,-0.02111111,4.329938,0.09684062,-0.02111111,4.23607,0.045270827,-0.015833333,4.479639,0.037460983,-0.015833333
3.71,4.472269,0.96642965,0.031666666,4.472269,0.96642965,-0.031666666,4.520065,1.5776043,0.05277778,4.520065,1.5776043,-0.05277778,4.6264405,0.59052336,0.02111111,4.537332,0.124652416,0.02111111,4.439517,0.08042406,0.015833333,4.6804237,0.04367359,0.015833333,4.4331913,0.55520487,-0.02111111,4.3325915,0.09738544,-0.02111111,4.2383757,0.04647026,-0.015833333,4.481891,0.03714729,-0.015833333
3.7199999999999998,4.4841366,0.96561587,0.031666666,4.4841366,0.96561587,-0.031666666,4.534441,1.5765891,0.05277778,4.534441,1.5765891,-0.05277778,4.637139,0.58923864,0.02111111,4.5792956,0.11903149,0.02111111,4.4846687,0.068330124,0.015833333,4.7274513,0.047271192,0.015833333,4.4398527,0.5547327,-0.02111111,4.335241,0.097877204,-0.02111111,4.240672,0.04763803,-0.015833333,4.484125,0.036797184,-0.015833333
3.73,4.4960046,0.9646256,0.031666666,4.4960046,0.9646256,-0.031666666,4.5487995,1.5753887,0.05277778,4.5487995,1.5753887,-0.05277778,4.646907,0.587392,0.02111111,4.6210957,0.11510125,0.02111111,4.530109,0.058116306,0.015833333,4.773745,0.05281146,0.015833333,4.446677,0.5541366,-0.02111111,4.3378186,0.09832099,-0.02111111,4.242893,0.048782744,-0.015833333,4.4862733,0.036419474,-0.015833333
3.7399999999999998,4.5078816,0.9634616,0.031666666,4.5078816,0.9634616,-0.031666666,4.5629973,1.5740196,0.05277778,4.5629973,1.5740196,-0.05277778,4.655971,0.58509094,0.02111111,4.6616726,0.113056004,0.02111111,4.574772,0.05001156,0.015833333,4.818226,0.060825385,0.015833333,4.453648,0.55341,-0.02111111,4.3402433,0.0987311,-0.02111111,4.2449527,0.049930457,-0.015833333,4.488249,0.036015105,-0.015833333
3.75,4.519777,0.96215355,0.031666666,4.519777,0.96215355,-0.031666666,4.5768576,1.572531,0.05277778,4.5768576,1.572531,-0.05277778,4.664495,0.58244264,0.02111111,4.700023,0.112769336,0.02111111,4.617567,0.04401332,0.015833333,4.859746,0.07114496,0.015833333,4.460727,0.5525754,-0.02111111,4.3424344,0.09915078,-0.02111111,4.2467585,0.051144272,-0.015833333,4.489955,0.035581473,-0.015833333
3.76,4.5316973,0.9607368,0.031666666,4.5316973,0.9607368,-0.031666666,4.5902696,1.5709729,0.05277778,4.5902696,1.5709729,-0.05277778,4.672708,0.57958305,0.02111111,4.7353187,0.113875836,0.02111111,4.657522,0.03989127,0.015833333,4.897338,0.08319636,0.015833333,4.4679456,0.5516578,-0.02111111,4.344363,0.099629134,-0.02111111,4.2482705,0.052500013,-0.015833333,4.491343,0.03510925,-0.015833333
3.77,4.543645,0.959255,0.031666666,4.543645,0.959255,-0.031666666,4.6032,1.569396,0.05277778,4.6032,1.569396,-0.05277778,4.6809664,0.5766989,0.02111111,4.767069,0.11587733,0.02111111,4.693698,0.03750608,0.015833333,4.9304767,0.095147215,0.015833333,4.475399,0.5506848,-0.02111111,4.346061,0.10022038,-0.02111111,4.249509,0.05408235,-0.015833333,4.4924216,0.034588203,-0.015833333
3.78,4.555621,0.9577502,0.031666666,4.555621,0.9577502,-0.031666666,4.615617,1.567848,0.05277778,4.615617,1.567848,-0.05277778,4.6895742,0.5739416,0.02111111,4.7947965,0.118124306,0.02111111,4.725404,0.036216456,0.015833333,4.9588428,0.10616669,0.015833333,4.48315,0.549683,-0.02111111,4.3475566,0.10097724,-0.02111111,4.2504897,0.05597097,-0.015833333,4.4931917,0.034009144,-0.015833333
3.79,4.567625,0.9562644,0.031666666,4.567625,0.9562644,-0.031666666,4.627549,1.5663693,0.05277778,4.627549,1.5663693,-0.05277778,4.6988106,0.5714447,0.02111111,4.818322,0.119992584,0.02111111,4.752192,0.035437554,0.015833333,4.982472,0.1151731,0.015833333,4.491278,0.5486765,-0.02111111,4.348912,0.1019482,-0.02111111,4.25127,0.058239173,-0.015833333,4.4936905,0.033364072,-0.015833333
3.8,4.5796523,0.954834,0.031666666,4.5796523,0.954834,-0.031666666,4.6390643,1.5649889,0.05277778,4.6390643,1.5649889,-0.05277778,4.708916,0.56931806,0.02111111,4.8376775,0.1209864,0.02111111,4.773809,0.034719087,0.015833333,5.001687,0.12108119,0.015833333,4.4998837,0.5476804,-0.02111111,4.3502097,0.103176236,-0.02111111,4.2519283,0.060953353,-0.015833333,4.493973,0.032647856,-0.015833333
3.81,4.591698,0.9534863,0.031666666,4.591698,0.9534863,-0.031666666,4.6502557,1.5637238,0.05277778,4.6502557,1.5637238,-0.05277778,4.720071,0.5676428,0.02111111,4.853062,0.120813936,0.02111111,4.7901754,0.033830687,0.015833333,5.017002,0.12291758,0.015833333,4.5090637,0.5466999,-0.02111111,4.3515444,0.10469484,-0.02111111,4.252559,0.064167924,-0.015833333,4.494101,0.031854257,-0.015833333
3.82,4.6037564,0.95223695,0.031666666,4.6037564,0.95223695,-0.031666666,4.6612263,1.5625778,0.05277778,4.6612263,1.5625778,-0.05277778,4.7323694,0.56646407,0.02111111,4.8647714,0.11941281,0.02111111,4.801426,0.032755077,0.015833333,5.028912,0.12014429,0.015833333,4.5189037,0.5457302,-0.02111111,4.353007,0.10652876,-0.02111111,4.2532578,0.067925975,-0.015833333,4.4941344,0.030977935,-0.015833333
3.83,4.615822,0.95108944,0.031666666,4.615822,0.95108944,-0.031666666,4.6720614,1.5615449,0.05277778,4.6720614,1.5615449,-0.05277778,4.745769,0.5657757,0.02111111,4.873127,0.11692473,0.02111111,4.8079224,0.031641543,0.015833333,5.037687,0.112850875,0.015833333,4.529471,0.5447576,-0.02111111,4.3546743,0.108697236,-0.02111111,4.2541075,0.07226495,-0.015833333,4.4941106,0.030013427,-0.015833333
3.84,4.627904,0.95005894,0.031666666,4.627904,0.95005894,-0.031666666,4.682595,1.5606551,0.05277778,4.682595,1.5606551,-0.05277778,4.759365,0.5652705,0.02111111,4.8784494,0.11365494,0.02111111,4.810383,0.030626852,0.015833333,5.043372,0.102059126,0.015833333,4.5406094,0.54380816,-0.02111111,4.3564663,0.11124691,-0.02111111,4.2550344,0.07725419,-0.015833333,4.493893,0.028949328,-0.015833333
