time,force_r_x,force_r_y,cop_r_x,force_l_x,force_l_y,cop_l_x
2.27,-6.21937369948918,833.4845930728337,2.449253384979215,-9.156705260004088,9.158742059055392,2.79648602954778
2.28,0.32824764125057954,850.993858937931,2.4517131116687336,-5.748098250569159,5.749402364266317,2.843386935155768
2.29,7.719572448007116,870.3800302170264,2.4539993358367904,-3.1148385767881503,3.1155725942889485,2.925585008097134
2.3,15.55217947230777,890.9241550820034,2.4560864329168197,-2.4907753995159223,2.491403693636542,3.016910951890548
2.31,23.620778415429594,912.4540081495651,2.458002118056814,-2.545214856791918,2.545927499862595,3.087612142701432
2.32,32.811472044093605,934.8525413386967,2.4596819680953566,-2.880078775687707,2.8810161040351403,3.1336132075968726
2.33,43.94679901997985,957.480952579953,2.4610800082132074,-3.2641538459635515,3.265457183599179,3.1676109230141236
2.34,55.4433942740178,979.7210317405799,2.462430866243624,-3.6598700033109255,3.6617899210333036,3.1917394071960374
2.35,66.5490222138602,1000.7007875864296,2.4638972337048606,-4.147353757270905,4.150464143780159,3.2099885018712286
2.36,77.90747102048591,1019.4817959439357,2.4655233439586355,-4.838281495286398,4.844149509708751,3.2231147608289556
2.37,89.65101383227416,1035.2730011046874,2.46739959465374,-6.014744771022154,6.028716920851445,3.233781351748572
2.38,102.42541923720528,1047.2569482378929,2.469554471253658,-8.032186551701155,8.079680852890293,3.243020493600553
2.39,116.28175157512582,1054.2267562700329,2.472053181066698,-11.074567961713717,11.390905884272307,3.2495788688326197
2.4,129.62279295799092,1055.0482939515857,2.474994411937182,-9.463294279345293,17.670646553098567,3.2226665345433423
2.41,143.0752295150724,1047.1234200583613,2.4782136197699276,6.7584839775119745,38.164255247798,3.1775656964520937
